PE_18:0_18:2,,,6639,2663,2548,2999,3398,5003,1123,9335,1333,2436,4779,389,3806,1766,2206,3541,6870,0,2246,2005,2209,1654,5346,358,6074,0,3573,5188,2857,16323,24585,10097,2677,0,4889,547,1817,5727,1928,1530,5616,3230,2731,4033,2548,1442,4605,321,4693,5221,4836,8745,1349,2830,8322,10549,1150,2191,4926,354,1068,0,0,9612,1658,10529,2450,1509,6057,2914,4819,470,2384,2793,2985,2772,2279,4295,2006,4257,20922,2227,4936,523,24984,1929,2166,10735,3297,2586,0,1617,1683,2065,1682,391,1805,4353,2859,19054,4241,332,2485,1173,7177,3394,2177,3456,5213,0,6096,2872,4494,463,6524,0,2188,2478,1836,0,2049,2596,2605,1986,3695,602,2501,0,3630,0,3475,3361,2421,0,3378,3719,3589,353,490,1908,4739,0,1752,2098,2367,17811,3633,4921,1092,440,2843,3574,16986,3560,4127,0,4945,4974,2170,3002,5035,3486,0,3577,6871,14055,1403,466,2924,0,2256,2201,0,2563,2566,1792,3903,1698,3743,507
PE_18:0_18:3,,,50206,12684,8869,6032,15539,17245,0,56092,1954,5250,19727,265,17651,7927,4716,10933,42576,3567,5095,4133,6448,9678,19094,0,32966,5218,0,22549,4689,97231,201451,64817,6832,9283,18096,197,2249,29612,2671,5785,16108,15595,907,6769,0,3817,18047,0,16259,25682,29840,55832,11853,9044,57663,26586,10218,6580,17267,196,6274,2672,3452,11141,4235,71065,6673,2579,11015,0,16720,212,5343,4714,14039,8510,2940,12029,2685,10502,24861,4781,16548,281,155882,7086,5302,51325,11825,7127,0,15019,14465,1370,16960,298,16948,6517,9564,61970,16832,448,6653,11963,28139,4612,7543,7700,6159,9237,7439,6912,9521,216,30874,6926,5167,6140,6309,1032,4325,6590,7295,3669,9607,262,0,0,6744,8527,8249,12784,2899,0,12727,8857,9835,297,9217,3671,12270,3678,5725,4475,8105,29328,12556,19184,9163,215,4571,12060,4930,48121,16719,4629,13638,12508,2879,5787,27278,8829,0,11328,32297,10243,9350,240,8905,2069,2238,0,3472,9813,9740,2565,19426,1427,7352,176
PE_18:2_18:3,,,129814,43154,25908,14617,58482,44430,6164,116963,5967,11859,38782,0,25073,947,3740,58101,57758,2967,2655,7869,13540,25195,39440,317,81171,0,7960,23299,7862,138199,271048,139185,21884,25122,37485,275,3610,53843,2830,8338,25405,135953,7196,14077,2617,19565,37648,174,29172,106092,67014,118936,51417,42346,97788,24393,48402,11967,36797,409,21845,1192,7458,33921,3071,184133,1618,575,21604,3216,36054,345,24184,17817,34712,25724,3465,20509,22919,17705,12521,6804,34784,0,225134,37139,6904,140223,36232,7928,2368,31971,69949,1235,35667,482,44029,20150,23560,112218,36581,252,20015,66439,34690,17989,54116,33232,12356,25189,21557,28145,27835,223,69857,31378,8107,5255,10829,391,11291,8295,45110,12016,26761,428,9393,1036,9487,34783,31364,17384,5798,7608,22817,50682,26575,297,38141,3704,53122,2948,20283,9533,18277,42113,41243,63194,25855,435,16833,26011,3781,106363,52367,10333,54172,36657,5520,16112,74193,33566,2473,52811,49864,34900,25046,201,15700,1885,19925,4424,7348,25636,30546,8957,64829,508,26002,0
PE_18:3_18:3,,,68596,8603,7804,8755,25222,12601,2779,37443,0,7038,14096,298,3771,1964,1314,22922,18561,856,833,5535,111,1434,14239,0,28404,1122,0,12305,0,66498,119030,98207,7324,23336,13549,0,0,22559,0,0,6913,35492,1504,9665,0,5281,14195,255,8442,33113,32903,39671,5651,15325,52189,7316,8199,3760,13026,0,350,0,1525,5484,737,50271,0,0,5857,0,12716,169,6597,4246,5888,7975,0,6183,823,11073,4902,1605,13028,0,76343,5195,0,52626,5071,1781,0,6566,12855,0,12648,197,13218,7752,4608,59467,12887,193,1724,6494,16916,3949,11350,22101,5281,24487,13406,7726,9584,124,25301,15430,0,0,1488,0,2109,0,12226,3413,9338,101,4770,0,0,20539,7697,0,0,0,8710,11280,9111,301,8557,0,23518,0,1162,2281,6869,32577,7684,26315,8784,0,5031,16024,0,39687,14974,0,16103,20785,0,6738,20785,7908,828,17359,34423,9084,8522,0,2237,0,578,0,0,3326,3482,2748,7500,0,8429,178
PE_22:3_16:4,,,7239,5428,2450,7950,6938,12416,0,9127,1754,1943,6040,343,5798,4328,2007,9980,10275,1924,0,2157,4718,3366,6574,286,10976,3008,0,6982,1844,4536,3981,25078,3052,4781,6856,262,0,5185,0,4395,39894,3327,2388,3159,0,2650,6840,375,20427,17613,5410,7346,16049,10131,16369,6439,10808,2324,7611,482,3879,904,0,15487,0,7227,2691,1796,6426,2045,6635,376,5898,3952,5235,6226,1151,3159,6699,4171,1876,4202,7266,387,7483,8349,3149,3477,9062,4866,0,18777,13501,3344,7197,332,5807,3909,7708,19245,6324,298,4609,13637,8271,4769,9825,7901,3413,5515,2412,5570,4745,423,5454,9926,4169,2253,3767,0,4412,4227,6931,4371,4886,263,2995,2596,4988,15088,7861,5010,2481,2994,4829,13753,5317,257,10254,1949,8601,2439,3244,4700,4607,11681,7415,10317,5178,396,3629,3966,2499,14500,11239,0,5676,10022,2373,3870,8850,4277,0,9811,10007,5586,5102,313,13687,0,7032,0,2501,5452,8521,2989,25472,2096,5307,252
PE_21:1_21:1,,,11123,6071,8322,2775,6707,11088,2503,36834,3934,2545,6822,362,14868,6956,1985,17941,12274,2130,2075,1596,3627,8732,7279,0,6528,1845,2452,3118,2695,14285,35772,13328,4016,8463,6523,344,1835,1656,1448,2103,7499,10233,2453,2783,1718,3893,5819,449,9464,6969,5586,16767,23074,6515,6979,5762,6414,3399,6262,0,5427,927,0,11653,1280,24240,2094,1342,8178,2005,6777,0,2596,2539,7923,8671,1423,3894,9177,2747,0,2323,6099,0,27237,8131,2683,14220,12084,3579,715,10920,5852,1910,6330,275,4190,3299,4646,8889,6407,299,4612,12707,4341,3187,7809,5631,2562,5902,4442,2222,5179,0,5497,5423,3242,3431,4821,1433,2116,4293,3836,1867,5025,278,1435,1420,3688,4801,2750,4740,1208,1364,1348,6661,4392,246,6659,1049,3424,1118,3582,2059,3516,3594,7618,4927,4371,277,1337,2445,996,19610,3703,3007,2503,3903,1755,2129,15202,3869,0,3864,6102,8283,5035,316,4926,773,3613,1146,841,5583,3963,1068,7125,925,2312,0
PE_26:0_16:3,,,7521,2682,1845,1102,5007,6522,606,30800,453,1803,5830,325,4994,1691,395,9344,30877,0,365,3464,7652,1892,5474,262,18764,1340,415,4017,579,17624,29418,26989,1270,18396,5384,0,214,17759,385,1280,8015,6803,780,2975,423,596,5452,0,10976,18103,17850,10992,6023,9099,25485,6178,4376,5050,5042,293,2621,422,0,7262,284,16072,1207,0,7044,0,5342,251,2537,733,4003,6238,564,5478,3340,2981,2123,636,4976,0,31515,3315,667,14322,5049,970,584,9382,8425,612,5237,170,6046,1655,6734,31354,5164,244,2850,6584,7877,380,1735,14393,1423,6316,19799,2998,4696,119,11761,7103,348,1244,2575,0,1189,1418,2481,6599,4404,0,442,0,1759,9646,5258,2540,0,555,5596,6558,3914,175,7397,0,3958,0,3607,764,1914,15252,6752,10849,4321,221,1701,2911,319,31299,13165,942,7261,4518,250,1027,13803,1646,0,6504,13249,7281,4045,190,4558,0,4597,282,0,6080,4786,463,10271,618,4272,0
PE_17:0_26:2,,,0,0,0,0,2601,0,760,11282,1024,0,2188,216,3912,0,0,2792,4342,771,0,0,0,2258,1728,157,2753,0,0,0,910,4527,10171,3645,0,0,2184,0,630,1846,0,0,0,3910,0,960,922,0,0,0,0,0,2397,5611,0,2123,1790,2169,2524,0,2294,0,0,0,0,0,617,6586,0,471,2659,0,0,0,0,1231,2176,1719,556,0,3362,0,1149,0,1725,0,9885,0,712,4552,0,0,0,2001,1816,0,0,0,0,1252,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,212,0,427,425,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,1058,0,1023,0,0,1034,393,0,0,0,655,0,0,0,0,0,0
PE_22:1_22:1,,,4844,5757,3301,0,5887,9000,1321,18112,0,904,4725,0,8638,4620,0,5496,11075,0,0,847,1790,4822,2561,0,4569,1959,0,1059,0,1575,3809,0,1709,0,2494,0,671,3800,778,992,5506,3466,1484,992,0,1068,3306,0,0,0,2233,3174,4177,0,0,0,4001,2565,1334,0,4184,396,636,3270,0,1926,0,0,1480,0,962,0,0,977,1618,0,0,0,1994,0,0,1016,999,117,2305,1859,0,0,1488,564,547,2882,1042,0,0,0,0,0,0,1249,0,0,1093,876,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,619,0,0,0,0,0,0,0,844,0,0,744,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0
PG_16:0_16:0,,,90155,66858,165188,130046,104342,104440,105226,78967,148713,109242,116760,781,164494,67636,158365,165913,67203,72821,170853,55190,20405,137709,116857,724,86521,121249,169640,69651,111703,135445,144972,70899,189554,77574,119404,715,190265,84509,202700,82752,53519,218058,74850,81408,184516,225083,119430,705,63770,99920,64686,196320,115475,99622,67720,78881,118870,26913,120502,681,127723,120828,150087,87840,142909,181330,86931,168265,75076,97301,120459,733,131869,165324,138997,154095,114988,60731,170771,95740,102888,93004,116773,692,124311,147707,117836,149140,142309,126552,138867,80448,72476,147277,116612,0,94515,153519,70008,92655,117737,750,148918,161359,60982,174076,232767,110199,115149,68380,31936,94868,116466,1131,84619,137461,139866,90442,96468,115448,109643,132871,213795,17944,120011,947,149922,149130,79278,118298,75077,92986,174620,151511,52484,141853,118894,0,101874,166027,169294,100170,89248,123246,142629,39273,89307,80307,120882,890,149746,124932,163405,57263,78987,165589,100931,110826,104845,185546,107217,181908,139720,110245,69943,106975,121659,608,77526,90328,100002,136193,48791,119856,116185,73730,116283,120364,117678,752
PG_16:0_16:1,,,207679,160401,228498,161299,216481,266034,147189,164680,104190,117971,143536,810,163593,114006,164095,249839,95532,105539,139644,60784,48178,196758,146169,630,136758,34300,181963,69143,83320,99472,114031,136614,189645,125947,143388,708,161851,194104,184967,130001,245576,263226,104431,92992,176463,218884,143211,774,209556,185684,183887,183309,117594,162790,160918,91887,212657,60294,143964,694,130876,120890,171380,249827,118551,152926,10337,156970,112690,14886,143212,842,216982,197292,99702,169964,123845,67952,187832,81317,91951,61864,137324,840,106421,180492,128885,110871,113416,75720,117108,171511,178880,167201,133286,1340,198067,219347,80889,227999,134859,670,218044,122857,70213,196093,264673,121672,119796,95324,48392,218914,141625,655,167118,168895,108350,12437,107354,89642,112758,63997,231976,34233,139462,1039,174798,120038,67504,135195,126515,4783,174884,167415,77053,175546,142718,500,147529,124549,162555,123857,160164,168776,123015,59674,178443,150331,142425,894,264546,131436,129022,153166,146967,175314,196059,134962,159440,158676,194025,186370,144626,255846,109842,206258,143531,650,119507,95839,215676,170346,59641,66523,128758,121951,177352,119265,138878,639
PG_16:0_18:2,,,77107,66104,285644,93998,72608,140891,120376,172133,291675,123954,198969,1068,185398,134989,367687,232729,60154,153321,280294,53886,56650,122992,200957,615,87836,148319,470800,139052,291022,320468,387449,65362,163891,82569,198873,1024,550313,59219,436757,73343,61619,543660,116964,76043,440569,550151,201333,1327,104228,90650,47017,454752,184781,175493,39909,115169,117136,78613,195607,1032,163574,321066,380655,114508,265373,481258,154881,462464,76701,86149,200714,828,115677,175649,161522,404482,268326,101616,351263,150543,161841,95492,194609,964,330996,429463,178500,453191,220250,214000,341158,130986,78086,127628,198181,1002,76291,131793,114809,54781,196904,831,205893,408883,91539,438502,525087,209106,174349,88783,40353,111800,205844,1317,82298,176867,170645,175667,179202,284010,333118,218939,521749,42889,205227,1655,171057,340118,110183,162241,98708,175098,422769,408724,63099,253933,206137,1126,176151,362756,145979,84851,195759,130878,222328,39960,200432,94622,201571,1004,134977,135851,356285,161740,82066,244041,107523,111677,108613,156910,215135,349570,308671,87040,58243,326160,202611,1377,101114,253328,167571,319248,92841,134715,182271,117087,149466,128325,204503,1057
PG_16:0_18:3,,,464417,383273,627676,511275,493993,319771,588644,266520,773879,532959,452320,1367,762552,299007,558946,557550,140832,189498,759783,281500,79113,853937,468462,730,403740,549142,433750,180321,287085,419806,497643,291501,925817,248910,468359,1373,505541,321735,625257,195862,212400,654553,574988,348953,413675,612952,451429,1349,184717,444147,287588,590654,655123,377698,303702,205502,671601,76228,447949,1672,960467,348262,395434,525276,596808,557649,320363,491124,177960,239158,459668,1371,658658,994102,842235,366988,311364,193682,663948,441460,231914,329057,460164,1798,446719,543437,957749,545218,705352,544443,528496,414623,389158,645766,448956,640,427131,642047,179839,355095,458562,1147,504431,798909,156553,552837,619376,362336,231890,178711,126359,507834,473731,1550,418563,417405,1067914,360007,452737,232653,343219,571462,551299,58450,458344,1390,692475,630364,259304,321140,407661,249425,549153,386347,239001,551569,468467,1413,384184,701767,668586,381359,257696,706576,759962,182155,326124,422621,456326,1759,716252,500100,422630,210476,326819,389588,509785,485071,678161,800798,254976,449382,396976,495064,251746,299916,453685,1149,281168,247359,331584,314301,130213,369366,529124,531676,792568,792748,459756,1413
PG_16:0_18:4,,,1222464,1317806,1041940,1015064,1327337,1286068,1072843,749607,984136,873475,950704,862,1417696,1080545,1147541,1186558,316117,407717,991913,507984,295481,1325936,963491,1474,736566,241869,972286,463922,520735,617285,720428,855582,1211516,520973,948590,907,908356,897321,1093332,637269,1175281,1390214,1068826,696626,838112,1053627,943269,1279,906839,1014364,938346,1044559,1406846,822558,1059943,476961,1472879,395707,935430,1480,1310287,668297,857954,1583387,816118,933960,58886,783217,487325,69881,930641,1182,1271563,1313261,985400,722134,644527,423522,1113839,589055,413956,376500,916080,1129,644254,1291026,1274676,779164,1126344,708084,768901,1277393,1300598,1155941,913102,2077,1174479,1084106,436549,1035172,904451,938,1410243,1187581,427864,1178473,1153078,540036,612657,347248,202344,1180504,923343,1341,857842,684350,919329,81560,1330213,401984,759534,574619,1027021,133267,920945,1308,939639,872725,458298,621691,938395,24832,1076504,837420,363658,1206585,915338,839,974117,990739,907693,872614,1224465,1138004,940880,332404,1041928,1054214,899796,1063,1176567,727747,689486,786205,793657,764933,1043649,973039,1198336,921436,1134749,909284,622019,1277207,618737,746750,899077,1144,1026804,505636,1246658,754897,299303,401439,1261490,1202531,1567553,1019330,909434,1084
PG_16:1_18:3,,,0,1550,3546,1808,0,0,3565,0,729,3136,2621,0,1797,2382,4477,2882,827,5035,5316,1449,1562,1302,3153,0,3202,8305,3205,0,0,0,0,0,1032,0,3327,0,3886,1329,5185,0,817,3332,3388,0,4675,4196,3097,0,0,2483,0,2170,6470,3443,816,0,4452,0,3375,0,6989,2990,3077,2094,3763,0,1987,3877,0,6683,2451,0,3983,8327,8196,9327,0,0,9745,2934,0,8851,3606,0,0,1970,4834,2666,3948,848,1184,1963,2189,2916,2482,0,1719,3677,1440,1606,2527,0,2263,1830,0,3410,3674,2909,0,0,0,3211,3529,0,0,2411,21023,5219,1434,2637,2185,3978,3132,2042,3843,0,6682,1031,2691,2379,2503,10874,1015,3030,1981,3543,3172,0,2973,4213,6046,2693,3131,12633,8673,0,4822,3610,3100,0,3673,2684,4192,2794,1704,2673,0,0,4254,5887,1915,0,6554,2469,0,15013,3237,0,896,4270,0,3604,1566,1175,667,3368,551,6174,3446,0
PG_16:1_18:4,,,1384,1088,100,6626,5315,2461,15332,1051,11434,14745,5894,0,4749,991,11762,2938,877,8933,14302,3415,1565,13549,6245,311,1494,7769,9524,0,1521,1247,1118,2372,19627,0,6359,0,11569,914,15276,4383,1405,3795,9024,3515,14256,6443,6058,0,1861,387,2089,0,14553,0,1382,0,9720,0,5829,0,16698,9856,7668,1211,11648,0,2474,12475,1292,3759,6521,0,11132,27692,14054,784,1223,0,9228,6858,4081,10922,5609,0,1659,502,14075,1756,418,530,18215,1964,5863,9377,5994,0,746,11262,0,700,5458,0,7320,2503,0,7859,6255,1686,0,0,0,264,6548,0,3994,1256,34154,0,916,2006,5626,713,880,1394,6669,0,21573,12800,7676,0,5371,0,9772,8392,2788,3217,6441,0,2394,12016,17153,8139,3378,29660,27767,0,1198,4932,6356,0,12729,8897,9634,1850,3205,3275,607,5920,14207,17070,2027,2015,18082,5572,2842,1092,6649,0,1238,8636,585,9145,2382,5914,919,7716,4815,16132,6036,0
PG_18:3_18:3,,,525,1363,7754,6160,556,6138,6358,713,7547,7195,6500,0,10256,3265,5809,8457,1436,0,9833,2856,1905,7545,6096,0,3121,6238,1488,3132,2982,12735,17008,1500,9261,6186,6411,514,5625,623,8120,445,306,16937,551,545,5884,13310,5930,0,547,0,281,16181,18397,5546,613,0,7720,1701,6192,0,8052,1166,1047,12626,6830,16126,4264,5807,1863,0,5838,0,310,9669,833,1006,399,0,7984,5895,2699,0,5649,0,14217,7206,9111,16486,7294,3721,887,7799,284,10026,489,0,197,6390,2114,3752,6200,0,8660,11570,0,5371,13671,8052,2408,547,325,778,5377,0,749,6177,10675,3190,6398,3156,2743,1681,13149,1038,5512,0,8023,7079,603,573,3203,0,5423,1550,1820,6697,5827,0,1111,7427,9333,1153,733,8299,6562,441,5726,989,160,0,6187,7498,438,3909,419,1156,642,5645,7513,7947,5302,612,4177,1064,2827,501,812,504,584,298,5906,885,0,4365,9330,217,19010,6679,699,0
PG_18:3_18:4,,,0,3884,0,0,0,5889,2133,1817,3407,0,2970,0,10139,2782,3762,0,0,0,578,0,0,4098,3142,0,1004,0,2014,0,1438,2383,1322,0,0,1667,0,0,0,1733,0,3206,6019,8849,2886,0,0,4904,3299,0,1857,0,1710,4577,17294,2105,0,0,4870,880,2577,0,2969,0,1667,19793,3283,1183,0,2539,0,1018,0,0,2714,0,0,0,0,0,317,0,0,2717,3102,0,3858,5754,4812,3140,3795,0,0,10388,3262,8962,2871,0,0,0,0,1886,3486,0,5721,6852,0,756,8039,0,0,0,0,0,2724,0,1570,0,0,0,7286,0,0,0,6259,578,0,278,0,2756,0,0,1558,0,2388,2596,0,3824,2559,0,2598,0,1913,5281,475,5910,0,0,3332,0,0,0,0,0,2304,0,0,0,1294,0,4443,0,2477,0,0,2690,0,1128,0,0,3983,0,3872,0,0,0,5796,0,37528,0,2495,0
PlasmenylPC_P14:0_18:2,,,68511,55958,77731,69109,68990,55886,44335,67582,62777,40505,58305,462,84305,67354,60421,76222,49814,43428,59815,25183,14990,93589,57656,356,51693,55294,54451,47592,49717,39508,39045,56781,83133,49963,54498,436,50392,56908,58835,65540,95480,37124,60394,38805,52865,49584,52833,391,51623,53875,47679,48083,62581,55253,51026,44067,69330,22730,50980,434,65970,38038,54612,94764,42799,40392,52687,39244,49298,40633,53462,418,44106,72181,106914,58100,34396,25469,69019,58479,48629,73934,51382,438,37190,53397,86356,32553,81895,53146,45457,53947,49148,65012,51196,481,60763,80453,32470,72220,49655,380,58181,49533,41627,51584,68517,30737,4812,33114,20117,43045,52134,441,50143,67781,73872,52201,44598,38034,32764,12521,48150,8848,51043,673,63530,42042,50677,49745,30994,105725,50238,61708,21864,63147,50131,427,64842,54725,50148,62108,32635,109864,108409,34670,38045,52204,49584,428,55959,50623,80464,62107,40015,54899,45733,56727,60027,67164,54381,52613,38693,63905,59326,45228,50094,428,60702,32280,38712,51478,19541,43703,39738,40370,14629,57660,50836,0
PlasmenylPC_P14:0_21:2,,,12807,8698,13502,10990,12493,9586,10083,9932,13082,10418,9760,263,13036,9781,11187,11763,11389,12853,11750,6225,2689,16178,11585,181,12527,17409,12023,11827,11937,8079,8090,13153,15667,11253,10857,367,11780,10571,10935,13446,11907,8146,11117,10282,10664,10133,10895,186,10105,12155,10557,7879,15565,9365,10655,9520,12646,4835,10598,346,13774,11289,10756,8917,10331,6876,22156,10414,12403,18425,10758,297,10984,14182,17447,9387,8593,7495,12395,13451,9739,16176,10696,403,6793,9023,15794,7743,14047,16949,12282,7805,8096,11309,10646,351,10071,14005,9779,12474,11406,305,12200,10026,10821,8859,12413,9620,10656,9218,3991,11485,11858,268,11670,12280,15557,25374,9138,8992,10143,16140,8722,2643,12511,195,15065,11658,14156,12891,7206,25168,12025,11426,6750,12633,11986,177,11805,14243,12284,13903,5868,16462,16066,9303,10661,10064,11640,214,7569,12994,12201,10039,10914,10661,10041,14995,13168,15170,9718,3264,11498,13230,7928,9567,12339,240,12185,8388,7017,10298,4260,17366,9867,10317,11362,14137,12985,429
PlasmenylPC_P14:0_22:2,,,250813,207068,283610,214326,260970,211201,167115,172671,196576,129668,152024,1414,147196,190258,174883,164154,270698,247918,374551,114113,72920,418279,278528,1480,282471,393911,353678,260000,280053,185458,184505,283721,403201,267094,277510,1223,106057,98033,154314,127737,101779,230709,271091,216183,364374,288741,270370,1838,95043,120938,237640,222587,311676,230465,228839,223483,360121,74805,263778,643,383042,277503,314072,227874,276826,194851,390293,269164,273376,329229,270173,1382,271873,386022,480199,279506,218548,139409,379459,286983,234136,351290,264820,1771,166526,287334,378166,183613,406610,391857,342963,199254,222979,307487,266708,1799,280597,393441,166800,319649,269901,1380,301962,303894,266190,346964,387036,196815,283836,190010,79653,267795,287523,1467,260262,316683,437368,417372,227132,222622,237976,359172,291150,39605,280230,1455,365102,333761,272700,285060,160306,436605,362232,379883,125242,331227,282836,1325,289188,416714,281362,342362,147210,486360,479885,171429,247426,287335,278859,1020,294364,261231,339413,286244,234769,310757,242930,314810,326457,350896,237787,328825,298538,323885,287479,226001,279719,1953,298562,191082,195476,297989,118603,268241,242195,240894,250827,329634,283628,973
PS_24:0_18:2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20031,0,0,0,0,0,0,0,0,0,0,11585,0,0,0,20593,0,0,0,0,0,0,0,0,45831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10074,0,0,0,0,0,0,0,0,0,0,12523,0,26378,11916,0,0,0,0,50898,0,0,0,106485,14064,8738,14117,0,0,37935,61589,0,0,91417,26087,0,0,0,10564,0,442,0,22615,11947,6815,0,0,0,73911,13978,0,47081,0,0,34993,14012,0,0,472,12345,0,0,13780,46558,0,0,28600,42088,0,0,646,0,0,16109,91360,0,21559,0,0,0,0,0,0,0,0,0,0,0,0,0,12013,0,42744,0,0,0,0,0,25421,0,0,0,0,0,21763,0,10758,0,0,34121,0,0,0,46246,0,44682,0,0,29390,0,0,104410,0,0,0
